"","lon","lat","pin"
"39397",-77.4580434,37.5178852,"S0000698006"
"39398",-77.4530659,37.516612,"S0000412035"
"39399",-77.3969233,37.5337606,"E0001542031"
"39400",-77.4444928,37.5128554,"S0000342007"
"39401",-77.3932909,37.5184879,"E0110184019"
"39402",-77.4107734,37.5471772,"E0000936002"
"39403",-77.5116214,37.5225995,"C0050436030"
"39404",-77.4080707,37.5416101,"E0000711001"
"39405",-77.4076597,37.5444743,"E0000944002"
"39406",-77.5061558,37.4896943,"C0070348014"
"39407",-77.5166835,37.4924613,"C0070310007"
"39408",-77.5070518,37.4872466,"C0070409016"
"39409",-77.4735919,37.5336228,"W0000875013"
"39410",-77.473491,37.5360205,"W0000877005"
"39411",-77.4691559,37.5322226,"W0000700008"
"39412",-77.5230781,37.5775132,"W0210281017"
"39413",-77.5297632,37.5873004,"W0210151030"
"39414",-77.4999954,37.5544596,"W0220266004"
"39415",-77.49874,37.5523485,"W0220348003"
"39416",-77.4409963,37.5066563,"S0000861006"
"39417",-77.470545,37.5672328,"N0001595033"
"39418",-77.4943388,37.5249623,"S0060239003"
"39419",-77.4962991,37.5278888,"S0060213007"
"39420",-77.424087,37.561799,"N0000558012"
"39421",-77.4601805,37.5838489,"N0001740010"
"39422",-77.4616547,37.5808691,"N0001428001"
"39423",-77.4204222,37.5694096,"N0000915017"
"39424",-77.4922217,37.5649585,"W0190238001"
"39425",-77.5174903,37.5673294,"W0220047002"
"39426",-77.4867927,37.5417265,"W0001325050"
"39427",-77.5104909,37.5595252,"W0220295056"
"39428",-77.4369174,37.5847784,"N0160032012"
"39429",-77.432479,37.5800891,"N0001350011"
"39430",-77.59445,37.5356662,"C0011254077"
"39431",-77.5914509,37.5407826,"C0011230085"
"39432",-77.5035125,37.490355,"C0070320018"
"39433",-77.5186546,37.4907028,"C0070340056"
"39434",-77.5155029,37.4940133,"C0070280015"
"39435",-77.3998843,37.5302661,"E0001768007"
"39436",-77.4112836,37.5474117,"E0000936029"
"39437",-77.5870826,37.5355692,"C0011260032"
"39438",-77.413215,37.5453428,"E0000770017"
"39439",-77.4123532,37.545593,"E0000774024"
"39440",-77.4535919,37.5825669,"N0001624001"
"39441",-77.401241,37.5321342,"E0001408041"
"39442",-77.4285002,37.5771717,"N0001140014"
"39443",-77.417035,37.579609,"N0001268008"
"39444",-77.429027,37.5812328,"N0001553013"
"39445",-77.4785856,37.5198712,"S0002482016"
"39446",-77.4788972,37.5211362,"S0002484013"
"39447",-77.4724639,37.5226731,"S0002318027"
"39448",-77.5914302,37.5373358,"C0011230036"
"39449",-77.5917096,37.5376722,"C0011230038"
"39450",-77.5915422,37.5412126,"C0011230087"
"39451",-77.5266728,37.5647123,"W0220161015"
"39452",-77.4773786,37.5187565,"S0002628004"
"39453",-77.4828904,37.4726887,"C0080665040"
"39454",-77.4945965,37.5767685,"W0190095005"
"39455",-77.486129,37.490514,"C0060566045"
"39456",-77.4632282,37.4830416,"C0090534028"
"39457",-77.4588814,37.4933957,"C0090278018"
"39458",-77.4103757,37.5356637,"E0000524058"
"39459",-77.4060743,37.5291296,"E0001114001"
"39460",-77.4034703,37.5389761,"E0000794015"
"39461",-77.4020466,37.5404311,"E0000795040"
"39462",-77.4776587,37.4945585,"C0060468028"
"39463",-77.4040084,37.5376817,"E0000719014"
"39464",-77.4817365,37.5238266,"S0002636005"
"39465",-77.4403912,37.5665816,"N0000635011"
"39466",-77.4564605,37.588979,"N0002182019"
"39467",-77.445815,37.589654,"N0180500015"
"39468",-77.4078198,37.5264519,"E0001288001"
"39469",-77.44477,37.513674,"S0000287001"
"39470",-77.4460168,37.5085496,"S0000459008"
"39471",-77.4073049,37.5277389,"E0001116022"
"39472",-77.454085,37.4805825,"C0090618010"
"39473",-77.3965443,37.5338883,"E0001542024"
"39474",-77.410602,37.546662,"E0000936009"
"39475",-77.4114854,37.5456098,"E0000774007"
"39476",-77.4170704,37.5653419,"N0000719016"
"39477",-77.424411,37.5631135,"N0000557010"
"39478",-77.4015309,37.5408877,"E0000795045"
"39479",-77.4050752,37.544001,"E0001085012"
"39480",-77.4453108,37.5166851,"S0000191020"
"39481",-77.4229099,37.5749838,"N0001152011"
"39482",-77.4212988,37.57353,"N0001153012"
"39483",-77.4237957,37.5739239,"N0001150006"
"39484",-77.4409963,37.5879703,"N0180532001"
"39485",-77.445625,37.589664,"N0180500013"
"39486",-77.4633474,37.5186157,"S0001012009"
"39487",-77.460256,37.5192899,"S0000802007"
"39488",-77.4309099,37.5786501,"N0001545008"
"39489",-77.5127413,37.5765404,"W0200110028"
"39490",-77.4997826,37.5669265,"W0190260030"
"39491",-77.4991483,37.5617708,"W0190293012"
"39492",-77.49724,37.566316,"W0190263002"
"39493",-77.555944,37.54304,"C0010891222"
"39494",-77.4415791,37.513034,"S0000337053"
"39495",-77.5193229,37.576285,"W0210283017"
"39496",-77.5089105,37.521198,"C0050508010"
"39497",-77.5141581,37.5243842,"C0050366016"
"39498",-77.4998568,37.5244145,"C0050446038"
"39499",-77.4055778,37.5451874,"E0001084006"
"39500",-77.4104205,37.5487427,"E0001237004"
"39501",-77.4056227,37.5458069,"E0120397004"
"39502",-77.3949886,37.5433039,"E0003313022"
"39503",-77.3994345,37.5162816,"E0002815005"
"39504",-77.4601686,37.5082053,"S0001471012"
"39505",-77.4034143,37.5148151,"E0002176013"
"39506",-77.4453947,37.5213797,"S0000085004"
"39507",-77.44661,37.5155109,"S0000235023"
"39508",-77.4493455,37.5200957,"S0000199003"
"39509",-77.4487511,37.52053,"S0000199010"
"39510",-77.4222474,37.5766365,"N0001367025"
"39511",-77.5211184,37.5772728,"W0210282012"
"39512",-77.4695922,37.5369957,"W0000788020"
"39513",-77.5313112,37.5807124,"W0210297023"
"39514",-77.5223726,37.5779806,"W0210281010"
"39515",-77.4413015,37.5777168,"N0160203034"
"39516",-77.4781068,37.520239,"S0002482003"
"39517",-77.4851421,37.5211986,"S0060298011"
"39518",-77.4893093,37.5235725,"S0060244007"
"39519",-77.4794063,37.4874442,"C0060607055"
"39520",-77.402652,37.5398202,"E0000794002"
"39521",-77.4070574,37.5497039,"E0120286011"
"39522",-77.4015982,37.5482718,"E0120291002"
"39523",-77.3970915,37.5218809,"E0002504034"
"39524",-77.4234566,37.557822,"N0000460006"
"39525",-77.4502751,37.5727464,"N0001020010"
"39526",-77.4102412,37.5454858,"E0000858001"
"39527",-77.4493786,37.5233445,"S0000157015"
"39528",-77.4125839,37.5369164,"E0000430009"
"39529",-77.4448102,37.5168855,"S0000191010"
"39530",-77.4156159,37.5361885,"E0000333031"
"39531",-77.4318625,37.5696066,"N0000785003"
"39532",-77.4211364,37.5738686,"N0001154016"
"39533",-77.4453444,37.5677498,"N0000690042"
"39534",-77.4484373,37.5666076,"N0000685029"
"39535",-77.4996034,37.5663541,"W0190275018"
"39536",-77.5011625,37.5635352,"W0190292015"
"39537",-77.4943724,37.5551482,"W0220109009"
"39538",-77.4912808,37.5559644,"W0220031007"
"39539",-77.4914824,37.5537933,"W0220192004"
"39540",-77.5184306,37.5759609,"W0210261039"
"39541",-77.5206014,37.5764738,"W0210283004"
"39542",-77.4153975,37.543624,"E0000613012"
"39543",-77.3996495,37.5306933,"E0001411031"
"39544",-77.4025287,37.5288322,"E0001552001"
"39545",-77.4009592,37.5351392,"E0001102028"
"39546",-77.5152482,37.5075458,"C0050921030"
"39547",-77.5135683,37.509266,"C0050921002"
"39548",-77.5142487,37.5109888,"C0050852019"
"39549",-77.4694931,37.5657325,"N0001592014"
"39550",-77.4243981,37.5739642,"N0001150001"
"39551",-77.425193,37.5761498,"N0001260020"
"39552",-77.4217123,37.5731548,"N0001153030"
"39553",-77.4327479,37.5678275,"N0000704012"
"39554",-77.4497654,37.5966641,"N0002458017"
"39555",-77.4538204,37.5921705,"N0002348039"
"39556",-77.4181112,37.580111,"N0001267015"
"39557",-77.508351,37.5071576,"C0050995024"
"39558",-77.4366032,37.5707421,"N0000885008"
"39559",-77.415891,37.5425035,"E0000554014"
"39560",-77.4099754,37.5450486,"E0000859023"
"39561",-77.5108598,37.5366228,"C0040552003"
"39562",-77.4048767,37.5250239,"E0001663012"
"39563",-77.3995535,37.5307278,"E0001411029"
"39564",-77.4894437,37.5036153,"C0060455014"
"39565",-77.5222718,37.5822619,"W0210158032"
"39566",-77.4952238,37.5675751,"W0190235005"
"39567",-77.4862415,37.5414545,"W0001325053"
"39568",-77.5147813,37.507575,"C0050992107"
"39569",-77.5571281,37.5414827,"C0010891199"
"39570",-77.4879202,37.5513825,"W0001587033"
"39571",-77.4481684,37.4825721,"S0080556003"
"39572",-77.5309415,37.5862132,"W0210199020"
"39573",-77.4566398,37.5935859,"N0002347001"
"39574",-77.4541963,37.5927855,"N0002348012"
"39575",-77.5040501,37.4737547,"C0080848114"
"39576",-77.4932439,37.524563,"S0060239010"
"39577",-77.4947869,37.5295206,"S0060112006"
"39578",-77.462815,37.5960036,"N0170178019"
"39579",-77.475009,37.5156866,"S0002921016"
"39580",-77.4611268,37.5084236,"S0001580007"
"39581",-77.4716058,37.4860866,"C0090423024"
"39582",-77.4638298,37.4694031,"C0090869016"
"39583",-77.4643038,37.4701101,"C0090870007"
"39584",-77.400735,37.518185,"E0002403004"
"39585",-77.4004659,37.51668,"E0002405007"
"39586",-77.404518,37.5205166,"E0001674047"
"39587",-77.4033358,37.5158828,"E0002175003"
"39588",-77.4061298,37.5311323,"E0000966015"
"39589",-77.4912808,37.5555136,"W0220111002"
"39590",-77.5311968,37.5810548,"W0210297014"
"39591",-77.4970496,37.5656296,"W0190265017"
"39592",-77.4876514,37.5424589,"W0001325002"
"39593",-77.5088802,37.5717316,"W0200135006"
"39594",-77.576288,37.54863,"C0010491115"
"39595",-77.576248,37.5462664,"C0010491046"
"39596",-77.4973744,37.5657566,"W0190263010"
"39597",-77.4676066,37.508617,"S0001874036"
"39598",-77.4535919,37.5892849,"N0002189017"
"39599",-77.4535471,37.5879693,"N0002043001"
"39600",-77.4531437,37.5892777,"N0002189013"
"39601",-77.452689,37.5846755,"N0001824013"
"39602",-77.4589503,37.5850587,"N0001819007"
"39603",-77.410686,37.530061,"E0000729007"
"39604",-77.4455686,37.5176866,"S0000193015"
"39605",-77.4096888,37.5423156,"E0000710013"
"39606",-77.4091992,37.5421267,"E0000710001"
"39607",-77.399069,37.533415,"E0001406016"
"39608",-77.4170116,37.5407242,"E0000467009"
"39609",-77.4139179,37.5439562,"E0000706014"
"39610",-77.4059814,37.5454358,"E0001083009"
"39611",-77.4052752,37.546128,"E0120397007"
"39612",-77.4984497,37.5663226,"W0190263017"
"39613",-77.5020788,37.5570395,"W0220183001"
"39614",-77.50538,37.4812598,"C0080605044"
"39615",-77.5266674,37.5852196,"W0210154029"
"39616",-77.5254478,37.585207,"W0210154004"
"39617",-77.4997938,37.5692123,"W0190230036"
"39618",-77.4916841,37.5594503,"W0001770011"
"39619",-77.4443471,37.5112713,"S0000345015"
"39620",-77.4244071,37.5760744,"N0001260015"
"39621",-77.4343506,37.5688094,"N0000780012"
"39622",-77.4200038,37.5679525,"N0000806012"
"39623",-77.419682,37.5618973,"N0000612016"
"39624",-77.4043671,37.5314082,"E0001110014"
"39625",-77.3993387,37.5312763,"E0001411016"
"39626",-77.4251201,37.55875,"N0000459017"
"39627",-77.4060453,37.542991,"E0000948003"
"39628",-77.4764935,37.4872138,"C0060611022"
"39629",-77.4006341,37.5151299,"E0002407010"
"39630",-77.3967071,37.5338603,"E0001542025"
"39631",-77.3997851,37.530711,"E0001411032"
"39632",-77.4216125,37.5700843,"N0000915002"
"39633",-77.4002879,37.533682,"E0001273015"
"39634",-77.407189,37.5360147,"E0000627038"
"39635",-77.5114532,37.5800914,"W0200031010"
"39636",-77.5216446,37.5846885,"W0210110001"
"39637",-77.5155636,37.5784042,"W0210188009"
"39638",-77.5129038,37.5730883,"W0200146008"
"39639",-77.5072293,37.5767796,"W0200066017"
"39640",-77.4932971,37.5688438,"W0001990014"
"39641",-77.5235583,37.5756867,"W0210329017"
"39642",-77.4227008,37.5644319,"N0000654007"
"39643",-77.4104317,37.5286911,"E0000810006"
"39644",-77.4003971,37.5331408,"E0001273034"
"39645",-77.409024,37.527962,"E0000973026"
"39646",-77.4057012,37.5307016,"E0000966011"
"39647",-77.3991279,37.5338871,"E0001406002"
"39648",-77.4086413,37.5291022,"E0000883005"
"39649",-77.4014553,37.533057,"E0001273045"
"39650",-77.5119238,37.5096623,"C0050889014"
"39651",-77.5087542,37.5089234,"C0050926015"
"39652",-77.4695025,37.4873662,"C0090372073"
"39653",-77.4701412,37.4783169,"C0090631018"
"39654",-77.4641582,37.4700227,"C0090870006"
"39655",-77.4646736,37.4799045,"C0090637016"
"39656",-77.4013179,37.5410799,"E0000795047"
"39657",-77.5219041,37.582745,"W0210158028"
"39658",-77.5250775,37.5767195,"W0210303011"
"39659",-77.5224286,37.5821762,"W0210158033"
"39660",-77.473651,37.5106636,"S0002466032"
"39661",-77.4667239,37.5124153,"S0001724016"
"39662",-77.4691239,37.5221886,"S0001363004"
"39663",-77.5207415,37.5741176,"W0210333007"
"39664",-77.4169305,37.5316491,"E0000437003"
"39665",-77.416918,37.528127,"E0000532018"
"39666",-77.4206245,37.5343769,"E0000222005"
"39667",-77.4136554,37.5287843,"E0000635024"
"39668",-77.4092783,37.5292394,"E0000883020"
"39669",-77.4017663,37.532931,"E0001106011"
"39670",-77.4373653,37.5627934,"N0000445014"
"39671",-77.4091969,37.5273921,"E0000973016"
"39672",-77.3914971,37.519934,"E0110187023"
"39673",-77.3971363,37.5202049,"E0110123005"
"39674",-77.4269199,37.5705181,"N0000904042"
"39675",-77.411867,37.5400786,"E0000560020"
"39676",-77.4763386,37.4870824,"C0060611024"
"39677",-77.4706889,37.476207,"C0080433022"
"39678",-77.4651105,37.4777462,"C0090661010"
"39679",-77.462701,37.4658281,"C0090949001"
"39680",-77.44288,37.4988201,"S0071228030"
"39681",-77.576288,37.54863,"C0010491138"
"39682",-77.4801233,37.5227925,"S0002488008"
"39683",-77.482263,37.526415,"S0002494004"
"39684",-77.4681462,37.5131992,"S0001878018"
"39685",-77.5418305,37.5418608,"C0030061030"
"39686",-77.481927,37.5248414,"S0002490012"
"39687",-77.5157428,37.5782958,"W0210188010"
"39688",-77.416111,37.529022,"E0000531017"
"39689",-77.415096,37.529948,"E0000530014"
"39690",-77.41999,37.5326429,"E0000297013"
"39691",-77.420133,37.5327394,"E0000297015"
"39692",-77.4155687,37.5298866,"E0000530022"
"39693",-77.4514965,37.5546945,"N0000572013"
"39694",-77.4333307,37.5663333,"N0000641007"
"39695",-77.4287991,37.5706846,"N0000898016"
"39696",-77.4672169,37.4697253,"C0090867012"
"39697",-77.4555977,37.4640768,"C0091031024"
"39698",-77.4623052,37.4655441,"C0090950080"
"39699",-77.4067885,37.5439246,"E0000946002"
"39700",-77.4023381,37.5290269,"E0001552005"
"39701",-77.4933979,37.48719,"C0080213034"
"39702",-77.4081713,37.5460396,"E0001081009"
"39703",-77.3942663,37.5195875,"E0110164011"
"39704",-77.5130997,37.5795289,"W0200073023"
"39705",-77.5309656,37.5781192,"W0210348019"
"39706",-77.5005219,37.5701406,"W0190230003"
"39707",-77.5013731,37.5683058,"W0190260005"
"39708",-77.5234166,37.5759437,"W0210329015"
"39709",-77.5204446,37.5746376,"W0210308017"
"39710",-77.5179826,37.5810758,"W0210162020"
"39711",-77.441848,37.5712249,"N0000873027"
"39712",-77.4138336,37.5431399,"E0000614007"
"39713",-77.4245033,37.5621623,"N0000556003"
"39714",-77.4195853,37.5658017,"N0000717018"
"39715",-77.4241403,37.5570659,"N0000420006"
"39716",-77.4495861,37.5526314,"N0000386004"
"39717",-77.4504,37.552327,"N0000466022"
"39718",-77.4511155,37.5540388,"N0000517021"
"39719",-77.3939748,37.5162762,"E0110203004"
"39720",-77.4623196,37.4971829,"C0090172008"
"39721",-77.4516198,37.4815073,"C0090595048"
"39722",-77.4651666,37.4751777,"C0090713012"
"39723",-77.40985,37.545098,"E0000859025"
"39724",-77.40356,37.5456252,"E0120425007"
"39725",-77.4031564,37.5377946,"E0000719006"
"39726",-77.5197745,37.5767603,"W0210283012"
"39727",-77.5139061,37.5606009,"W0220253008"
"39728",-77.4932971,37.5275671,"S0060164004"
"39729",-77.4895781,37.5509045,"W0001585023"
"39730",-77.4857358,37.567572,"W0001789002"
"39731",-77.506302,37.5772333,"W0200066036"
"39732",-77.513216,37.559783,"W0220295024"
"39733",-77.5103527,37.5613353,"W0220174003"
"39734",-77.4473279,37.550947,"N0000306043"
"39735",-77.4373653,37.5624656,"N0000445011"
"39736",-77.4350791,37.5619735,"N0000447010"
"39737",-77.4350791,37.5629979,"N0000447017"
"39738",-77.4350791,37.5622603,"N0000447012"
"39739",-77.4077412,37.5389114,"E0000622011"
"39740",-77.40935,37.537424,"E0000521008"
"39741",-77.4130782,37.529269,"E0000635008"
"39742",-77.404412,37.54625,"E0120398007"
"39743",-77.4565073,37.4962632,"C0090202008"
"39744",-77.4094341,37.5514638,"E0120229024"
"39745",-77.4071639,37.5375581,"E0000565034"
"39746",-77.4041093,37.5368011,"E0000720009"
"39747",-77.4077814,37.545,"E0000942015"
"39748",-77.4085709,37.5465862,"E0001081015"
"39749",-77.4422119,37.4992724,"S0071229050"
"39750",-77.4888612,37.562795,"W0001776009"
"39751",-77.4986289,37.5627765,"W0190294008"
"39752",-77.4966799,37.5562357,"W0220147003"
"39753",-77.4937452,37.5561876,"W0220109006"
"39754",-77.487965,37.5276517,"S0060144013"
"39755",-77.478093,37.522598,"S0002485016"
"39756",-77.4708022,37.534502,"W0000786003"
"39757",-77.419074,37.529658,"E0000439026"
"39758",-77.411627,37.52757,"E0000811015"
"39759",-77.410865,37.527095,"E0000885019"
"39760",-77.435617,37.5601875,"N0000369009"
"39761",-77.4151783,37.5385447,"E0000425025"
"39762",-77.4547013,37.4781359,"C0090670022"
"39763",-77.47283,37.5145983,"S0002155014"
"39764",-77.4759558,37.5229605,"S0002317003"
"39765",-77.4705333,37.535457,"W0000786010"
"39766",-77.4707128,37.5365923,"W0000791008"
"39767",-77.5282854,37.5538182,"C0040129047"
"39768",-77.5490224,37.5525892,"C0010299031"
"39769",-77.4677652,37.5122451,"S0001876007"
"39770",-77.5036469,37.4761735,"C0080809060"
"39771",-77.4819718,37.498682,"C0060429010"
"39772",-77.4987185,37.476918,"C0080692026"
"39773",-77.4893541,37.4838337,"C0080297036"
"39774",-77.4074048,37.5462845,"E0001082008"
"39775",-77.4955934,37.4842866,"C0080372010"
"39776",-77.4621722,37.4668918,"C0090949014"
"39777",-77.4607184,37.4673452,"C0090950062"
"39778",-77.3972339,37.532964,"E0001544021"
"39779",-77.4037315,37.5268437,"E0001554019"
"39780",-77.4052528,37.5259596,"E0001663006"
"39781",-77.490295,37.5277784,"S0060141023"
"39782",-77.4684382,37.5190885,"S0001490032"
"39783",-77.4587314,37.5218633,"S0000586005"
"39784",-77.4651105,37.5208121,"S0001136009"
"39785",-77.4589879,37.5918335,"N0002342028"
"39786",-77.463307,37.587199,"N0002037031"
"39787",-77.4656276,37.5827174,"N0001738002"
"39788",-77.4160812,37.5466793,"E0000667001"
"39789",-77.4912808,37.5549398,"W0220111004"
"39790",-77.5017652,37.5673745,"W0190275006"
"39791",-77.4699388,37.5190731,"S0001490017"
"39792",-77.4594634,37.5196314,"S0000700002"
"39793",-77.5231591,37.5810819,"W0210255017"
"39794",-77.5218052,37.5828658,"W0210158027"
"39795",-77.5210531,37.5732756,"W0210333020"
"39796",-77.3948493,37.5422357,"E0003314002"
"39797",-77.4622216,37.4694794,"C0090844054"
"39798",-77.4621974,37.4688992,"C0090897010"
"39799",-77.4634822,37.4760409,"C0090688029"
"39800",-77.4534687,37.4644841,"C0091033030"
"39801",-77.4720453,37.4889934,"C0090319019"
"39802",-77.4669592,37.4682512,"C0090920042"
"39803",-77.4303271,37.5787102,"N0001546031"
"39804",-77.4188605,37.5791313,"N0001266009"
"39805",-77.4455349,37.5885306,"N0180500001"
"39806",-77.4518101,37.5968812,"N0002457018"
"39807",-77.4521632,37.5955395,"N0002456009"
"39808",-77.4530312,37.596327,"N0002456022"
"39809",-77.450744,37.5549287,"N0000518026"
"39810",-77.447379,37.551267,"N0000351011"
"39811",-77.5186098,37.5759801,"W0210261038"
"39812",-77.5228239,37.5768333,"W0210305012"
"39813",-77.4646175,37.5808027,"N0170606017"
"39814",-77.457834,37.574447,"N0001111006"
"39815",-77.4913536,37.554486,"W0220111005"
"39816",-77.5315782,37.5884768,"W0210149006"
"39817",-77.5307489,37.5730983,"W0210471015"
"39818",-77.4641001,37.5784667,"N0001321016"
"39819",-77.4930731,37.5289782,"S0060114012"
"39820",-77.4885475,37.5242289,"S0060243008"
"39821",-77.4877595,37.5253116,"S0060194013"
"39822",-77.4304387,37.5590822,"N0000375006"
"39823",-77.4644585,37.5107376,"S0001475036"
"39824",-77.4272225,37.5798196,"N0001554021"
"39825",-77.4606089,37.5065463,"S0070864012"
"39826",-77.3966991,37.519471,"E0110143006"
"39827",-77.4042214,37.5366698,"E0000720013"
"39828",-77.4780732,37.4867782,"C0060609032"
"39829",-77.4057908,37.5440936,"E0000946008"
"39830",-77.5130549,37.4893246,"C0070406032"
"39831",-77.5162578,37.4890839,"C0070400074"
"39832",-77.5089015,37.4933535,"C0070255009"
"39833",-77.5054127,37.4925971,"C0070258003"
"39834",-77.5263982,37.5858064,"W0210154011"
"39835",-77.4883459,37.5401762,"W0001323015"
"39836",-77.5066607,37.5690976,"W0200137001"
"39837",-77.4647792,37.582132,"N0001738033"
"39838",-77.4664868,37.5798622,"N0170630030"
